,Image,Label
22867,9f8b6474-ba80-4bbc-887a-723c3a1502b7___Com.G_TgS_FL 0898.JPG,Target_Spot
22868,a04bbb04-5455-4a67-b5fa-4ae4f3df34ef___Com.G_TgS_FL 8074.JPG,Target_Spot
22869,a05ea14e-6cbf-44cf-bd89-609159123d0f___Com.G_TgS_FL 7950.JPG,Target_Spot
22870,a06e2b19-8e8d-4803-b78a-91c6b0ffd868___Com.G_TgS_FL 0020.JPG,Target_Spot
22871,a0e8952d-0818-458c-8e23-05c06f66e120___Com.G_TgS_FL 7873.JPG,Target_Spot
22872,a1002a3f-916c-4c96-bdd6-8f5c26276d81___Com.G_TgS_FL 1106.JPG,Target_Spot
22873,a11d867b-0cb9-4bc8-a96a-98dad0085c09___Com.G_TgS_FL 0653.JPG,Target_Spot
22874,a13d28b1-7cdf-4d10-bd16-e01cefbe9e0e___Com.G_TgS_FL 9779.JPG,Target_Spot
22875,a19beedf-d248-4a9f-afa4-9a6715ba35cd___Com.G_TgS_FL 0878.JPG,Target_Spot
22876,a1baad36-b4e1-48d2-9d4f-99c561613ab1___Com.G_TgS_FL 8036.JPG,Target_Spot
22877,a1d8306e-51da-4e73-bb56-7233c6c08143___Com.G_TgS_FL 8170.JPG,Target_Spot
22878,a1ff0477-0781-4699-ae03-252896f1a298___Com.G_TgS_FL 9803.JPG,Target_Spot
22879,a22aa3d8-3856-459b-8b96-f520c3969743___Com.G_TgS_FL 0951.JPG,Target_Spot
22880,a22c1ee8-6ad5-44e3-adb4-2e0223b3fa2b___Com.G_TgS_FL 0981.JPG,Target_Spot
22881,a2c02a4d-ebcd-45cc-9bf1-77938e875712___Com.G_TgS_FL 0707.JPG,Target_Spot
22882,a2c707e2-c1d5-49b8-8b4a-cd517b5aa1a0___Com.G_TgS_FL 9843.JPG,Target_Spot
22883,a2fe6396-b6dc-4921-b122-4c5cfc80f4d0___Com.G_TgS_FL 8269.JPG,Target_Spot
22884,a3185675-e571-4754-b06e-96466c1d3bfc___Com.G_TgS_FL 7885.JPG,Target_Spot
22885,a31f50af-fbd3-4e07-a972-5a61ebe7c06c___Com.G_TgS_FL 1099.JPG,Target_Spot
22886,a33fabf8-5bfb-4a99-b7f9-50315267e9b6___Com.G_TgS_FL 1072.JPG,Target_Spot
22887,a3c5254d-d70f-4523-abe4-8f5f9977db27___Com.G_TgS_FL 8243.JPG,Target_Spot
22888,a3c89f44-7911-49e8-a5a8-a2abd3da3dcf___Com.G_TgS_FL 0729.JPG,Target_Spot
22889,a3ea6e53-ff26-4775-aada-539f434a0926___Com.G_TgS_FL 7879.JPG,Target_Spot
22890,a42b5660-6dff-4433-995f-18ea64ec0339___Com.G_TgS_FL 8226.JPG,Target_Spot
22891,a440762c-221b-48b5-8c7b-892a2fa18db4___Com.G_TgS_FL 8363.JPG,Target_Spot
22892,a489da29-b369-4bae-a001-f9fe8f2348cc___Com.G_TgS_FL 0735.JPG,Target_Spot
22893,a4b219dd-fcf0-4c1f-9449-2f59db779d7c___Com.G_TgS_FL 1074.JPG,Target_Spot
22894,a4d3047a-8db1-42b6-9fe0-943a65159116___Com.G_TgS_FL 9975.JPG,Target_Spot
22895,a53a22ed-dd38-42bd-9626-4f2824531072___Com.G_TgS_FL 9851.JPG,Target_Spot
22896,a5afdb8f-fc49-47c9-b3fa-7e1beb24777e___Com.G_TgS_FL 7929.JPG,Target_Spot
22897,a5f763b2-2034-4df0-a69e-69e4e9137be9___Com.G_TgS_FL 0872.JPG,Target_Spot
22898,a60f92d1-6aa4-4535-b13c-2690b54ecb46___Com.G_TgS_FL 8204.JPG,Target_Spot
22899,a6630e8e-c6df-499c-b8ff-ee077812f9f4___Com.G_TgS_FL 9915.JPG,Target_Spot
22900,a69cdb49-df5d-4053-b9b5-fb52e934ad99___Com.G_TgS_FL 9695.JPG,Target_Spot
22901,a6dd65af-e40e-4dfd-84ed-ba527ae1b9b5___Com.G_TgS_FL 0650.JPG,Target_Spot
22902,a7132fc4-1fd0-4848-9514-381a60edc288___Com.G_TgS_FL 8157.JPG,Target_Spot
22903,a753347d-6645-4f79-9df7-2b1766752fed___Com.G_TgS_FL 7931.JPG,Target_Spot
22904,a7a2b856-0355-4c9a-a066-d3f27d0d6d99___Com.G_TgS_FL 8013.JPG,Target_Spot
22905,a7c38861-0e57-41a6-85f6-fed91d10d703___Com.G_TgS_FL 0851.JPG,Target_Spot
22906,a873d860-abf2-4cce-8661-034d87ca61af___Com.G_TgS_FL 0964.JPG,Target_Spot
22907,a8c2dd2d-45fc-4ab3-8726-95df9a7790a0___Com.G_TgS_FL 0662.JPG,Target_Spot
22908,a900dc26-f4fa-462f-9611-cd3d0464c44e___Com.G_TgS_FL 9668.JPG,Target_Spot
22909,a903e94f-f46d-430c-9ff1-3aab78130dca___Com.G_TgS_FL 9696.JPG,Target_Spot
22910,a91408f9-9d46-4f96-b020-06690c45eaef___Com.G_TgS_FL 9824.JPG,Target_Spot
22911,a9409c3d-dbfc-4679-84b6-e671906e8c3a___Com.G_TgS_FL 9780.JPG,Target_Spot
22912,a9513759-256d-427e-824f-de6585f9c7fb___Com.G_TgS_FL 8252.JPG,Target_Spot
22913,a96d494b-493b-4b60-a93e-7cd2d6ae2fcd___Com.G_TgS_FL 8192.JPG,Target_Spot
22914,a992283a-d489-4622-b90d-aef3b7e30811___Com.G_TgS_FL 9969.JPG,Target_Spot
22915,a9a5c547-0098-42e1-ab36-4eef9aaef45a___Com.G_TgS_FL 1104.JPG,Target_Spot
22916,a9cc37b3-d9d6-4245-86b8-9aaffd5d0074___Com.G_TgS_FL 9841.JPG,Target_Spot
22917,a9d36db4-6b58-402d-9e7b-174073f0df3b___Com.G_TgS_FL 1090.JPG,Target_Spot
22918,a9dade61-fb75-4035-9b83-18c60101da07___Com.G_TgS_FL 0848.JPG,Target_Spot
22919,aa2456d1-7f6b-4091-9b43-b921735fced4___Com.G_TgS_FL 0733.JPG,Target_Spot
22920,aa35a155-f269-4c73-8801-3039370eeba5___Com.G_TgS_FL 9912.JPG,Target_Spot
22921,aaad08ef-d75b-434a-83e2-d8b1cc519636___Com.G_TgS_FL 1109.JPG,Target_Spot
22922,aabba450-a441-4097-9256-ad41e3eeaf23___Com.G_TgS_FL 0646.JPG,Target_Spot
22923,aae1be74-033c-4a03-85b0-ee8dbad5873b___Com.G_TgS_FL 7930.JPG,Target_Spot
22924,aaf9d00b-e54b-4a13-afcc-029f1d2d2683___Com.G_TgS_FL 8023.JPG,Target_Spot
22925,ab2bb1d8-ae76-4522-8933-8137c9b3ff61___Com.G_TgS_FL 7982.JPG,Target_Spot
22926,ab2f57d3-2cd1-492e-8785-111b062792c6___Com.G_TgS_FL 9984.JPG,Target_Spot
22927,ab7126ed-6e91-4175-b552-e26756c54b3e___Com.G_TgS_FL 8341.JPG,Target_Spot
22928,abc39d6e-1940-4da7-b324-6a77c19927dc___Com.G_TgS_FL 0684.JPG,Target_Spot
22929,abcfe2ba-f5a9-4b2c-a9e2-6d967064247b___Com.G_TgS_FL 7883.JPG,Target_Spot
22930,abf4ab5c-808d-48a7-a372-018b3ccc2351___Com.G_TgS_FL 0760.JPG,Target_Spot
22931,ac946977-3f2b-4500-8920-607173e37def___Com.G_TgS_FL 7901.JPG,Target_Spot
22932,acad7d53-5c67-48e9-a383-af6ced180029___Com.G_TgS_FL 8150.JPG,Target_Spot
22933,acddceed-ecf8-44e5-acfc-8d48897f675f___Com.G_TgS_FL 7970.JPG,Target_Spot
22934,acf86d9a-ef45-47e1-a277-81ab00dcdea9___Com.G_TgS_FL 0685.JPG,Target_Spot
22935,ad431cb2-5bf6-4fe4-870d-dbe2b92ba49d___Com.G_TgS_FL 0988.JPG,Target_Spot
22936,ad49cc13-6cea-41cf-a3c1-2a5c55db56dd___Com.G_TgS_FL 9893.JPG,Target_Spot
22937,ad5a2a34-2d92-42e8-a11e-5c473b65e77a___Com.G_TgS_FL 9890.JPG,Target_Spot
22938,ad7fd82a-08b7-463b-9897-70170b527de4___Com.G_TgS_FL 0752.JPG,Target_Spot
22939,ae240844-37fa-4111-86e0-7d7def9416b6___Com.G_TgS_FL 8322.JPG,Target_Spot
22940,ae3de19f-00c4-43d8-a3e2-6567494d33df___Com.G_TgS_FL 8271.JPG,Target_Spot
22941,ae469f42-3e92-4082-a652-fa220d0beac6___Com.G_TgS_FL 0904.JPG,Target_Spot
22942,ae5e390c-1682-4e71-bb08-ce60b694dd8d___Com.G_TgS_FL 9725.JPG,Target_Spot
22943,ae76de40-45a1-4bb2-b3cf-dc1ac5c3ef8c___Com.G_TgS_FL 8319.JPG,Target_Spot
22944,ae99a329-896d-4ff7-82d8-b6431a5255cf___Com.G_TgS_FL 9714.JPG,Target_Spot
22945,aed4284a-98bb-4fab-a2de-764f5a3fda68___Com.G_TgS_FL 0927.JPG,Target_Spot
22946,af120bd7-a1ad-44e4-bfc5-ddd53f1ef792___Com.G_TgS_FL 8240.JPG,Target_Spot
22947,af156939-f96f-4b7a-bd93-a5ebde95fc14___Com.G_TgS_FL 1036.JPG,Target_Spot
22948,afd705f6-6bc1-44d8-96fd-edf36d270d31___Com.G_TgS_FL 1131.JPG,Target_Spot
22949,b00715fd-9df1-4775-80c0-9412a6649720___Com.G_TgS_FL 8090.JPG,Target_Spot
22950,b0724e2b-9a46-4907-a500-0571e072dc25___Com.G_TgS_FL 9715.JPG,Target_Spot
22951,b0e42bb8-f979-4fc3-a261-a964e3dd5e5a___Com.G_TgS_FL 8296.JPG,Target_Spot
22952,b101a4be-e7c4-4237-8e2f-e256b2d4371d___Com.G_TgS_FL 8139.JPG,Target_Spot
22953,b139a66a-e8c1-43dc-9b64-82c1c4466f98___Com.G_TgS_FL 9867.JPG,Target_Spot
22954,b13c290b-1113-44a9-967b-5c1eeb280a42___Com.G_TgS_FL 8053.JPG,Target_Spot
22955,b14e1500-7100-4924-9206-b1258a06d4ff___Com.G_TgS_FL 1040.JPG,Target_Spot
22956,b16346ce-b0e3-466e-9cf9-12678aca4de5___Com.G_TgS_FL 0763.JPG,Target_Spot
22957,b1c84bc2-ad42-4d49-915b-98c54071a0f5___Com.G_TgS_FL 9831.JPG,Target_Spot
22958,b1daf6e8-612f-469c-9a22-e528e181f715___Com.G_TgS_FL 8405.JPG,Target_Spot
22959,b1efde21-e7c7-4b59-8729-5a1e25680f16___Com.G_TgS_FL 1005.JPG,Target_Spot
22960,b21a4d9d-2b2c-4698-b756-7538037d67bd___Com.G_TgS_FL 9705.JPG,Target_Spot
22961,b27fa37a-981c-4189-944a-f2cb1cc0d9ea___Com.G_TgS_FL 0786.JPG,Target_Spot
22962,b2bf7586-9182-403a-b639-2eb26a2440b4___Com.G_TgS_FL 9688.JPG,Target_Spot
22963,b30be12e-1b74-41d9-8ecc-1db3e52cf94c___Com.G_TgS_FL 1060.JPG,Target_Spot
22964,b318b79f-f12a-4751-8a69-0dce96b336a0___Com.G_TgS_FL 8272.JPG,Target_Spot
22965,b3201f15-9503-436f-889e-c71663ca0b2c___Com.G_TgS_FL 9691.JPG,Target_Spot
22966,b32b022a-3404-4ebb-9456-d9fdfa7bfd27___Com.G_TgS_FL 7989.JPG,Target_Spot
22967,b338394e-388d-4329-ab06-10c8813c3cb4___Com.G_TgS_FL 8175.JPG,Target_Spot
22968,b33b7242-907f-44e6-b4dd-baff9dac2de3___Com.G_TgS_FL 8396.JPG,Target_Spot
22969,b3855666-8e30-46e7-bcd0-559ac8450983___Com.G_TgS_FL 7953.JPG,Target_Spot
22970,b386b7fa-cafd-4a39-bdda-72a2dece15e6___Com.G_TgS_FL 0759.JPG,Target_Spot
22971,b3a1cca7-dc5e-4649-b231-1f93b5e9a719___Com.G_TgS_FL 0716.JPG,Target_Spot
22972,b3ce350d-9052-44d2-82cd-af671d1d4141___Com.G_TgS_FL 0772.JPG,Target_Spot
22973,b43bda6d-5066-4143-884b-533c0aedf6e7___Com.G_TgS_FL 9942.JPG,Target_Spot
22974,b4631e7a-13d0-458a-bd08-6a6e38f66780___Com.G_TgS_FL 9913.JPG,Target_Spot
22975,b49ac002-7dfe-44c4-8041-c4564b77420c___Com.G_TgS_FL 8366.JPG,Target_Spot
22976,b5147040-e2d7-46cf-bb51-9b167b968d7b___Com.G_TgS_FL 0777.JPG,Target_Spot
22977,b535d475-5112-432a-9309-57e97813b6ae___Com.G_TgS_FL 1028.JPG,Target_Spot
22978,b5a65c31-c375-4c50-b18d-7e2691c5bfa3___Com.G_TgS_FL 9959.JPG,Target_Spot
22979,b609cf94-4fc0-495c-84c7-ce84354ffc5f___Com.G_TgS_FL 8343.JPG,Target_Spot
22980,b61eb02b-407a-46af-8d47-e12ba2e95637___Com.G_TgS_FL 8172.JPG,Target_Spot
22981,b648c02d-081a-4511-8f1f-f24c7f21093f___Com.G_TgS_FL 0806.JPG,Target_Spot
22982,b6c42168-3ac3-44bc-85d3-fed93eececee___Com.G_TgS_FL 8281.JPG,Target_Spot
22983,b6d3a3ba-01d8-4c1b-9b0e-9a9fe1e7331d___Com.G_TgS_FL 7896.JPG,Target_Spot
22984,b6e3ad53-ec65-434d-a012-82b0961f6b8a___Com.G_TgS_FL 1041.JPG,Target_Spot
22985,b76a19d9-8059-4b55-9a0f-e5f8f2cfb3cb___Com.G_TgS_FL 9964.JPG,Target_Spot
22986,b786b59f-af70-454c-9818-abac52be2904___Com.G_TgS_FL 8063.JPG,Target_Spot
22987,b7cef00a-0e11-46e6-ab6f-31d4fd4bb7cd___Com.G_TgS_FL 0740.JPG,Target_Spot
22988,b7ed22d3-7ade-479b-a6f0-9d140ced1b37___Com.G_TgS_FL 9898.JPG,Target_Spot
22989,b8514357-a1cf-454c-b6c3-9873b8a1bab9___Com.G_TgS_FL 9903.JPG,Target_Spot
22990,b8977b6d-9de4-43dc-b1e2-690f3d1bfe23___Com.G_TgS_FL 9861.JPG,Target_Spot
22991,b89c4c2d-5392-4d70-816f-2580956f4e8a___Com.G_TgS_FL 0005.JPG,Target_Spot
22992,b9319e7d-c5c1-4281-8e0b-aa642f91b8cc___Com.G_TgS_FL 8361.JPG,Target_Spot
22993,b969f29a-d7bd-4be8-a048-62eee7a5405b___Com.G_TgS_FL 7977.JPG,Target_Spot
22994,b9b67eab-9463-495d-88c2-cfad41c15848___Com.G_TgS_FL 0885.JPG,Target_Spot
22995,b9bbf1af-baab-45e5-b804-024a975e4fe0___Com.G_TgS_FL 9807.JPG,Target_Spot
22996,b9c0a1d0-87ff-4b7a-99be-e9d9bc51927e___Com.G_TgS_FL 9687.JPG,Target_Spot
22997,b9ca3f45-dbc3-43ac-b345-4b81c5fcb2b6___Com.G_TgS_FL 7916.JPG,Target_Spot
22998,b9e0a7ff-7055-4184-a8bd-ff4321dc8dee___Com.G_TgS_FL 7866.JPG,Target_Spot
22999,b9e58651-8363-48fd-9244-8e0c389bd004___Com.G_TgS_FL 8060.JPG,Target_Spot
23000,ba1699ce-ca94-4f42-910d-c1236695c331___Com.G_TgS_FL 0844.JPG,Target_Spot
23001,ba7494ac-d7ea-4068-84b5-33d975afc328___Com.G_TgS_FL 8321.JPG,Target_Spot
23002,babed586-ddef-4d50-9e09-b5153eda0aaf___Com.G_TgS_FL 0051.JPG,Target_Spot
23003,bb162385-0a45-4051-b352-dcba2ff7d66c___Com.G_TgS_FL 8133.JPG,Target_Spot
23004,bb4a96a1-3f00-4c1c-aa56-c88620a64aa4___Com.G_TgS_FL 7938.JPG,Target_Spot
23005,bb78af9f-9975-4ce5-86a0-0f966b2b6d69___Com.G_TgS_FL 7936.JPG,Target_Spot
23006,bbb591c0-02ad-4a17-a1b5-6736ca9f9e1c___Com.G_TgS_FL 8372.JPG,Target_Spot
23007,bc020a47-dda4-4928-8d2d-6e20411b4de9___Com.G_TgS_FL 8008.JPG,Target_Spot
23008,bc240d07-16a7-4a69-9e19-18c6ac019061___Com.G_TgS_FL 9920.JPG,Target_Spot
23009,bc3558d7-913d-4364-a13c-71830f43f504___Com.G_TgS_FL 8373.JPG,Target_Spot
23010,bcdd0062-f5b6-4b26-b2e4-fd855c2c65ec___Com.G_TgS_FL 1119.JPG,Target_Spot
23011,bcf39621-3b6e-4211-8676-011dae6c529e___Com.G_TgS_FL 0990.JPG,Target_Spot
23012,bd11d819-0a1f-4bd2-a460-899c0357a182___Com.G_TgS_FL 8251.JPG,Target_Spot
23013,bd6fc853-e423-42bf-b783-bd77792dbed2___Com.G_TgS_FL 1075.JPG,Target_Spot
23014,bd79fc1d-d6f8-4e0d-9a03-5f3ef8f68d55___Com.G_TgS_FL 0029.JPG,Target_Spot
23015,bd944873-f589-4507-9bb2-e2ff8d024b9f___Com.G_TgS_FL 9884.JPG,Target_Spot
23016,bdb180c9-a9f4-4528-8cf4-ea138e33436d___Com.G_TgS_FL 8030.JPG,Target_Spot
23017,bdbdd75c-2a24-4ea6-9dfc-e2e82d21ab22___Com.G_TgS_FL 8104.JPG,Target_Spot
23018,be295ff6-6efd-417a-900d-ad44a2823ded___Com.G_TgS_FL 0025.JPG,Target_Spot
23019,be2eec45-119a-4902-b432-6bbd3933d204___Com.G_TgS_FL 0781.JPG,Target_Spot
23020,be820223-83c6-497a-8c54-b433ae7ae496___Com.G_TgS_FL 7969.JPG,Target_Spot
23021,bead2136-5e70-423c-8988-ea87a89148f1___Com.G_TgS_FL 1082.JPG,Target_Spot
23022,bf0b7a23-f141-4d5d-a62a-5959b8333ec1___Com.G_TgS_FL 8039.JPG,Target_Spot
23023,bf115a26-e23a-4807-a829-bdb17368c2d0___Com.G_TgS_FL 0700.JPG,Target_Spot
23024,bf3f10ee-b48d-4a5c-ab65-75fd99cd0bdf___Com.G_TgS_FL 8146.JPG,Target_Spot
23025,bfd0d33e-8230-4571-8e53-7059a4759653___Com.G_TgS_FL 0787.JPG,Target_Spot
23026,bfd93723-d2d2-405a-924f-8f5adc443d6c___Com.G_TgS_FL 0797.JPG,Target_Spot
23027,c015a82f-bd85-4e21-bd6d-641f21156103___Com.G_TgS_FL 0652.JPG,Target_Spot
23028,c04ce112-5bc3-4e67-b918-84e570839e56___Com.G_TgS_FL 8141.JPG,Target_Spot
23029,c0713445-c94b-4878-884d-afacbd45e0ba___Com.G_TgS_FL 9866.JPG,Target_Spot
23030,c0eb633c-c7a0-436f-a123-41b671a25fd4___Com.G_TgS_FL 0956.JPG,Target_Spot
23031,c0f20ea0-2b0b-4edf-987f-2592d2182402___Com.G_TgS_FL 1033.JPG,Target_Spot
23032,c101b725-66bb-4444-b06a-823d0bfa7acc___Com.G_TgS_FL 0867.JPG,Target_Spot
23033,c13a16d9-d079-4fb5-8316-dcc589a88cf0___Com.G_TgS_FL 9930.JPG,Target_Spot
23034,c13edd1c-193f-4915-a71c-16080170097c___Com.G_TgS_FL 9757.JPG,Target_Spot
23035,c14f2bd5-69dd-4436-a0cf-d56204da178c___Com.G_TgS_FL 9667.JPG,Target_Spot
23036,c17e13b7-dfd8-4047-bbf9-4379057e3250___Com.G_TgS_FL 9674.JPG,Target_Spot
23037,c190c3ef-31e1-4d88-bb28-c6e747d4ff1f___Com.G_TgS_FL 9838.JPG,Target_Spot
23038,c1b869e9-f7d3-44d1-9a79-528d862abaca___Com.G_TgS_FL 1078.JPG,Target_Spot
23039,c1ba6ffc-85be-4774-80cf-ff0cd7d53d5e___Com.G_TgS_FL 0018.JPG,Target_Spot
23040,c1ce6483-52a4-4264-939e-2cc80a041c84___Com.G_TgS_FL 9800.JPG,Target_Spot
23041,c1d4070e-8856-40b8-8f61-208f33f05be3___Com.G_TgS_FL 8134.JPG,Target_Spot
23042,c1f46832-8f04-4984-b911-f87f764727fe___Com.G_TgS_FL 7922.JPG,Target_Spot
23043,c2f56696-c7ab-4107-aa33-8d4ddcef1757___Com.G_TgS_FL 8152.JPG,Target_Spot
23044,c357e247-bde0-446e-9c88-d1c860b8416a___Com.G_TgS_FL 8114.JPG,Target_Spot
23045,c3666d86-6591-491d-ad36-41fcb5553a95___Com.G_TgS_FL 8195.JPG,Target_Spot
23046,c3f85772-c7c1-41f5-9fa1-3dacf50c96da___Com.G_TgS_FL 0754.JPG,Target_Spot
23047,c400f472-f08a-4924-b6bf-86d8f59e306b___Com.G_TgS_FL 9927.JPG,Target_Spot
23048,c40646bd-ba9b-4f8b-a922-2694ee148482___Com.G_TgS_FL 8233.JPG,Target_Spot
23049,c413ab97-c72d-4e20-a7de-c6faddd64bc1___Com.G_TgS_FL 7947.JPG,Target_Spot
23050,c47422bf-8899-4aec-a29b-1fd737292bf7___Com.G_TgS_FL 9868.JPG,Target_Spot
23051,c47c2e46-e1ec-4359-ae0b-5e8b89dbd32f___Com.G_TgS_FL 9795.JPG,Target_Spot
23052,c481f313-7b97-4423-8cfa-233e5ce316db___Com.G_TgS_FL 0833.JPG,Target_Spot
23053,c4abfbdb-e929-465f-a34a-b42e6f308840___Com.G_TgS_FL 7919.JPG,Target_Spot
23054,c4b03250-5ffa-4b81-9731-ee92811737ba___Com.G_TgS_FL 9761.JPG,Target_Spot
23055,c4b227e7-9318-4ff3-a816-a9b9dd0469ad___Com.G_TgS_FL 9759.JPG,Target_Spot
23056,c4f18fad-f5ba-4833-9254-7aa2fc7f5d4d___Com.G_TgS_FL 0722.JPG,Target_Spot
23057,c4fdb176-7426-4556-9292-0f8ffe036d41___Com.G_TgS_FL 9892.JPG,Target_Spot
23058,c59156c7-b69c-485c-88a7-a3d7f34f08ad___Com.G_TgS_FL 1024.JPG,Target_Spot
23059,c5a754c4-01d8-4b53-bf8d-d71ffebb6dba___Com.G_TgS_FL 0959.JPG,Target_Spot
23060,c5af6691-91a3-41a3-85ad-4b9bf717819e___Com.G_TgS_FL 9712.JPG,Target_Spot
23061,c5cb8013-ec71-43a0-9d9c-9c2545740bb4___Com.G_TgS_FL 9931.JPG,Target_Spot
23062,c5e4109d-af33-4ec6-8dfc-7ee20c384a83___Com.G_TgS_FL 8258.JPG,Target_Spot
23063,c5ef18ff-9e4d-4600-bf43-75cabf873e6e___Com.G_TgS_FL 0984.JPG,Target_Spot
23064,c5ff5e20-be6d-435e-b2dc-2fa90a200077___Com.G_TgS_FL 8034.JPG,Target_Spot
23065,c60898be-3a20-4132-a973-aa270bf8e692___Com.G_TgS_FL 7961.JPG,Target_Spot
23066,c60f807c-c094-4fd0-bd34-ccc329d146e9___Com.G_TgS_FL 0675.JPG,Target_Spot
23067,c656883a-6fb2-497e-ac61-bd6416444325___Com.G_TgS_FL 1103.JPG,Target_Spot
23068,c66b04ac-ccad-45d7-bc89-d2280090a2a9___Com.G_TgS_FL 9864.JPG,Target_Spot
23069,c696d345-948b-4d5e-8185-13ec8c2b42fa___Com.G_TgS_FL 1037.JPG,Target_Spot
23070,c6a1dc1f-e0fd-40df-8726-5db2b0be7150___Com.G_TgS_FL 0736.JPG,Target_Spot
23071,c6a8977b-47d4-4465-88fe-f3869a00a62e___Com.G_TgS_FL 1061.JPG,Target_Spot
23072,c6bb63a5-8698-4a14-8f32-195b355cc9dd___Com.G_TgS_FL 9801.JPG,Target_Spot
23073,c6fc37bf-8462-49c9-ac5c-a5f078e34ea4___Com.G_TgS_FL 7958.JPG,Target_Spot
23074,c75f0d96-d252-43ae-92ae-5de3bab757a3___Com.G_TgS_FL 8033.JPG,Target_Spot
23075,c760a4a6-ca37-4de5-8370-915fe2cf767d___Com.G_TgS_FL 0770.JPG,Target_Spot
23076,c77e7d66-adfe-4ef1-b34a-62703d1e4748___Com.G_TgS_FL 1049.JPG,Target_Spot
23077,c799a079-5151-4d82-bc0f-23979da84d4b___Com.G_TgS_FL 0798.JPG,Target_Spot
23078,c7da4ac5-d59e-436f-9f8b-a1f74eeb30de___Com.G_TgS_FL 8009.JPG,Target_Spot
23079,c81e92a8-0665-45ac-8887-b8b749a033da___Com.G_TgS_FL 8277.JPG,Target_Spot
23080,c820113d-4e8a-46d2-bd86-2504147a0d0d___Com.G_TgS_FL 8026.JPG,Target_Spot
23081,c83ff0f8-5747-4a29-a562-63fd4c21385a___Com.G_TgS_FL 9951.JPG,Target_Spot
23082,c848bd9d-1639-4ca5-ac87-8d2342138764___Com.G_TgS_FL 8380.JPG,Target_Spot
23083,c84b010c-4743-4ec9-a22b-8bd6c2b74b69___Com.G_TgS_FL 0888.JPG,Target_Spot
23084,c883bf3a-7ad1-428c-aaa7-cecc51ddbd5d___Com.G_TgS_FL 9702.JPG,Target_Spot
23085,c8b59053-241f-4119-aa1f-9f01f2931f4b___Com.G_TgS_FL 8280.JPG,Target_Spot
23086,c8f4fc81-7531-4588-a259-a7ad99ea3db9___Com.G_TgS_FL 0911.JPG,Target_Spot
23087,c91d0d6a-e92f-4cac-a8ca-a21e25c15ae8___Com.G_TgS_FL 1066.JPG,Target_Spot
23088,c9346c79-0dd0-45cc-a512-58abb339c932___Com.G_TgS_FL 8273.JPG,Target_Spot
23089,c9535108-37fe-49ba-8ebe-61443f8ef7c8___Com.G_TgS_FL 8010.JPG,Target_Spot
23090,c9ab967a-4bf7-4a19-bab0-8b5a616be23c___Com.G_TgS_FL 9914.JPG,Target_Spot
23091,c9b3ded8-745a-430b-834b-f82572dda94b___Com.G_TgS_FL 9977.JPG,Target_Spot
23092,c9f65975-c39a-4d7c-9056-298de8e72317___Com.G_TgS_FL 1017.JPG,Target_Spot
23093,ca2def38-d29a-47d7-995a-96459b532fc9___Com.G_TgS_FL 8174.JPG,Target_Spot
23094,ca331f9c-d7f3-4fc0-8e75-9e1366e9ad71___Com.G_TgS_FL 8386.JPG,Target_Spot
23095,ca7de317-7f03-4223-a880-b4e37f5be25a___Com.G_TgS_FL 8203.JPG,Target_Spot
23096,cadbe243-304b-4a9c-800f-fe5abb34839a___Com.G_TgS_FL 0906.JPG,Target_Spot
23097,cb10054a-6051-42da-8e90-7172d792c44d___Com.G_TgS_FL 1043.JPG,Target_Spot
23098,cb4790fd-6ccf-472e-bc21-ec76a382871e___Com.G_TgS_FL 0048.JPG,Target_Spot
23099,cb6ab433-8af6-480f-889a-e5e53df5992c___Com.G_TgS_FL 8184.JPG,Target_Spot
23100,cb925489-1889-46fa-bcd6-788cecf55a90___Com.G_TgS_FL 9956.JPG,Target_Spot
23101,cb9cc814-3103-4db1-9546-9efe49062625___Com.G_TgS_FL 9996.JPG,Target_Spot
23102,cbcc8f5b-35a7-437f-85fc-7f12f72b1575___Com.G_TgS_FL 0958.JPG,Target_Spot
23103,cc83c592-a6bd-46e8-8bd2-5bf03df02c73___Com.G_TgS_FL 0704.JPG,Target_Spot
23104,ccafb671-37e8-4110-a0cd-a01852fd7c9c___Com.G_TgS_FL 9834.JPG,Target_Spot
23105,ccf8bef8-25a7-48bf-acd6-2f1b0ab8ec8a___Com.G_TgS_FL 8132.JPG,Target_Spot
23106,cd367cf2-183d-47d1-a3fb-aae802a92d9e___Com.G_TgS_FL 8410.JPG,Target_Spot
23107,cd5c1ad0-87cc-49a7-b192-ec9beadb67a9___Com.G_TgS_FL 9960.JPG,Target_Spot
23108,cd658831-2663-4cec-a968-824cc3325950___Com.G_TgS_FL 8045.JPG,Target_Spot
23109,cd6e9c54-d7c9-4146-862c-68f13f9f6c79___Com.G_TgS_FL 8186.JPG,Target_Spot
23110,cda3b0ec-ee7d-4616-95d4-d8064c30e376___Com.G_TgS_FL 0928.JPG,Target_Spot
23111,cdd07dd3-e5c4-4f5f-bee9-0cd35e541d2d___Com.G_TgS_FL 0663.JPG,Target_Spot
23112,ce262a9d-d75d-4438-afec-52fc07944ddb___Com.G_TgS_FL 1047.JPG,Target_Spot
23113,ce39b8cf-1704-4359-b4bf-7398b168a850___Com.G_TgS_FL 1011.JPG,Target_Spot
23114,ce4b766d-d0c1-4acb-98f7-93750016c47b___Com.G_TgS_FL 8330.JPG,Target_Spot
